SetID,Time of Application,State,Monthly Net Income,Paycheck Net Income,Rent or Own,Months at Residence,Bank Account Months,Pay Cycle,Loan Amount,Loan Funded Date,Loan Due Date,First Payment Default,First Payment Default1,Time_Diff
647,2018-03-22T15:29:17Z,CA,1600,800,R,54,15,BiWeekly,300,3/22/2018,4/11/2018,TRUE,1,20
353,2018-04-01T11:52:05Z,CA,4.00E+03,4.00E+03,R,24,24,Monthly,235.3,4/1/2018,4/19/2018,FALSE,0,18
1746,2018-02-12T11:10:00Z,CA,6.00E+03,3.00E+03,R,36,36,BiWeekly,235.3,2/12/2018,2/27/2018,FALSE,0,15
1976,2018-01-31T19:47:00Z,CA,2600,1300,R,38,30,BiMonthly,300,2/5/2018,2/15/2018,FALSE,0,10
634,2018-03-22T18:32:37Z,CA,3500,1750,R,24,24,BiWeekly,235.3,3/22/2018,3/30/2018,FALSE,0,8
1925,2018-02-02T18:27:00Z,CA,2592,1296,R,13,36,BiWeekly,300,2/2/2018,2/15/2018,FALSE,0,13
417,2018-03-29T12:05:58Z,TX,3625,3625,R,60,60,Monthly,644.24,3/29/2018,4/29/2018,FALSE,0,31
1796,2018-02-08T19:38:00Z,TX,1.30E+04,6500,R,60,30,BiWeekly,385.23,2/8/2018,2/23/2018,FALSE,0,15
1351,2018-02-26T10:02:52Z,CA,6.00E+03,3.00E+03,R,12,9,BiWeekly,235.3,2/26/2018,3/9/2018,TRUE,1,11
225,2018-04-04T10:02:52Z,CA,1500,750,R,24,6,BiWeekly,117.65,4/4/2018,4/13/2018,TRUE,1,9
1506,2018-02-19T18:04:09Z,CA,6400,3200,R,52,36,BiMonthly,300,2/19/2018,3/1/2018,TRUE,1,10
1612,2018-02-14T16:03:00Z,CA,3440,860,R,147,36,Weekly,300,2/14/2018,2/23/2018,FALSE,0,9
16,2018-04-09T16:50:39Z,TX,3500,1750,R,12,6,BiWeekly,641.09,4/12/2018,4/20/2018,TRUE,1,8
438,2018-03-28T16:09:35Z,CA,2290,1145,O,169,30,BiWeekly,235.3,3/28/2018,4/6/2018,FALSE,0,9
963,2018-03-11T19:18:20Z,CA,5400,2700,R,17,36,BiMonthly,300,3/11/2018,3/22/2018,FALSE,0,11
932,2018-03-12T22:05:00Z,CA,3600,900,R,181,36,Weekly,300,3/13/2018,3/23/2018,FALSE,0,10
986,2018-03-10T12:43:24Z,TX,3.00E+03,3.00E+03,R,24,24,Monthly,641.78,3/12/2018,3/23/2018,FALSE,0,11
171,2018-04-05T14:00:22Z,CA,2300,2300,R,30,36,Monthly,300,4/5/2018,5/3/2018,FALSE,0,28
926,2018-03-13T11:46:43Z,CA,2.00E+03,1.00E+03,R,27,36,BiMonthly,300,3/13/2018,3/23/2018,FALSE,0,10
1352,2018-02-26T10:00:03Z,TX,3.00E+03,3.00E+03,R,36,36,Monthly,644.24,2/26/2018,3/29/2018,TRUE,1,31
1054,2018-03-07T17:55:46Z,TX,12400,6200,R,60,60,BiWeekly,641.23,3/7/2018,3/16/2018,TRUE,1,9
878,2018-03-14T16:00:13Z,TX,6500,6500,R,169,36,Monthly,642.19,3/14/2018,3/30/2018,TRUE,1,16
665,2018-03-22T12:18:24Z,TX,5076,2538,R,12,12,BiWeekly,642.46,3/22/2018,4/9/2018,TRUE,1,18
1762,2018-02-12T09:17:00Z,CA,1700,850,R,362,30,BiMonthly,300,2/12/2018,2/28/2018,FALSE,0,16
1019,2018-03-08T17:51:16Z,CA,1500,1500,O,108,6,Monthly,117.65,3/8/2018,4/3/2018,FALSE,0,26
1312,2018-02-26T18:02:04Z,CA,1312,656,R,24,12,BiMonthly,300,2/26/2018,3/20/2018,TRUE,1,22
1332,2018-02-26T14:19:43Z,TX,1.20E+04,6.00E+03,R,60,36,BiWeekly,641.5,2/26/2018,3/9/2018,FALSE,0,11
1053,2018-03-07T18:44:09Z,CA,2506,1253,R,219,36,BiMonthly,300,3/7/2018,3/16/2018,FALSE,0,9
240,2018-04-03T19:52:12Z,CA,5496,2748,R,26,15,BiMonthly,300,4/3/2018,4/13/2018,FALSE,0,10
960,2018-03-12T09:15:04Z,TX,4550,4550,O,80,30,Monthly,642.87,3/12/2018,4/2/2018,TRUE,1,21
1107,2018-03-05T16:17:03Z,CA,1300,650,R,18,30,BiWeekly,300,3/5/2018,3/16/2018,FALSE,0,11
1279,2018-02-27T15:18:23Z,CA,6.00E+03,1500,R,12,6,Weekly,117.65,2/27/2018,3/9/2018,FALSE,0,10
1466,2018-02-20T17:48:54Z,CA,1840,1840,R,6,36,Monthly,300,2/20/2018,3/16/2018,FALSE,0,24
558,2018-03-25T20:35:57Z,CA,1292,646,O,36,6,BiWeekly,300,3/26/2018,4/6/2018,FALSE,0,11
190,2018-04-05T10:32:38Z,CA,5700,5700,R,15,36,Monthly,300,4/5/2018,4/30/2018,FALSE,0,25
805,2018-03-17T11:13:15Z,TX,2908,2908,R,36,6,Monthly,641.78,3/21/2018,3/30/2018,FALSE,0,9
1362,2018-02-25T11:28:43Z,TX,5.00E+03,2500,R,12,12,BiWeekly,385.23,2/25/2018,3/12/2018,FALSE,0,15
89,2018-04-07T18:28:40Z,CA,2685,2685,R,125,33,Monthly,235.3,4/7/2018,5/3/2018,TRUE,1,26
233,2018-04-04T09:18:44Z,TX,5.00E+03,2500,R,13,16,BiWeekly,641.23,4/4/2018,4/13/2018,FALSE,0,9
1768,2018-02-11T14:38:00Z,CA,1440,720,R,3,36,BiWeekly,300,2/12/2018,2/23/2018,FALSE,0,11
470,2018-03-27T21:08:08Z,CA,3900,1950,O,100,36,BiWeekly,300,3/28/2018,4/6/2018,FALSE,0,9
928,2018-03-13T11:12:22Z,CA,3245,3245,R,39,36,Monthly,300,3/13/2018,3/30/2018,FALSE,0,17
1176,2018-03-02T17:39:47Z,CA,3040,1520,R,52,36,BiMonthly,300,3/2/2018,3/15/2018,TRUE,1,13
789,2018-03-18T12:54:12Z,CA,1795,1795,R,135,36,Monthly,294.13,3/19/2018,4/3/2018,FALSE,0,15
1037,2018-03-08T13:07:35Z,CA,7.00E+03,3500,R,26,20,BiWeekly,235.3,3/8/2018,3/16/2018,FALSE,0,8
1353,2018-02-26T09:57:33Z,TX,5500,5500,O,172,36,Monthly,643.42,2/26/2018,3/23/2018,TRUE,1,25
1093,2018-03-05T20:15:38Z,CA,2200,1100,R,24,36,BiWeekly,300,3/6/2018,3/23/2018,FALSE,0,17
1678,2018-02-13T12:29:00Z,CA,6.00E+03,3.00E+03,R,12,9,BiWeekly,235.3,2/16/2018,3/9/2018,FALSE,0,21
1773,2018-02-10T18:31:00Z,CA,1800,900,R,51,30,BiWeekly,300,2/10/2018,3/2/2018,FALSE,0,20
594,2018-03-24T01:05:52Z,CA,4.00E+03,2.00E+03,R,9,36,BiWeekly,300,3/24/2018,4/6/2018,FALSE,0,13
52,2018-04-09T11:03:51Z,CA,5.00E+03,2500,R,108,12,BiWeekly,235.3,4/9/2018,4/26/2018,FALSE,0,17
283,2018-04-02T19:36:06Z,CA,2304,1152,R,124,36,BiWeekly,300,4/2/2018,4/13/2018,FALSE,0,11
581,2018-03-24T15:08:37Z,CA,2.00E+03,2.00E+03,R,12,12,Monthly,235.3,3/26/2018,4/24/2018,FALSE,0,29
6,2018-04-09T20:08:58Z,CA,2400,1200,R,9,6,BiWeekly,147.06,4/10/2018,4/20/2018,FALSE,0,10
1964,2018-02-01T11:26:00Z,CA,6334,3167,O,8,15,BiWeekly,300,2/1/2018,2/9/2018,FALSE,0,8
1009,2018-03-09T12:08:18Z,TX,9200,4600,R,36,6,BiWeekly,642.6,3/9/2018,3/28/2018,FALSE,0,19
1358,2018-02-25T16:32:00Z,CA,1450,725,O,301,36,BiWeekly,300,2/25/2018,3/9/2018,TRUE,1,12
261,2018-04-03T12:34:22Z,CA,2277,2277,R,12,36,Monthly,300,4/3/2018,4/30/2018,TRUE,1,27
1915,2018-02-03T21:24:00Z,CA,7016,1754,R,2,6,Weekly,300,2/6/2018,2/15/2018,TRUE,1,9
1325,2018-02-26T15:52:24Z,TX,10800,5400,R,60,60,BiWeekly,641.5,2/27/2018,3/9/2018,TRUE,1,10
845,2018-03-15T14:25:08Z,CA,6916,3458,R,170,36,BiWeekly,300,3/15/2018,3/30/2018,TRUE,1,15
1222,2018-03-01T11:37:13Z,TX,6500,6500,R,12,6,Monthly,644.24,3/1/2018,4/1/2018,FALSE,0,31
1875,2018-02-05T14:31:00Z,CA,4800,2400,O,228,36,BiWeekly,300,2/5/2018,2/23/2018,FALSE,0,18
1906,2018-02-05T00:24:00Z,CA,1420,355,R,107,3,Weekly,300,2/5/2018,2/16/2018,FALSE,0,11
644,2018-03-22T16:10:49Z,CA,5.00E+03,5.00E+03,R,60,6,Monthly,117.65,3/26/2018,4/6/2018,FALSE,0,11
97,2018-04-07T14:41:53Z,CA,1204,1204,R,161,36,Monthly,300,4/7/2018,5/4/2018,FALSE,0,27
1847,2018-02-06T11:00:00Z,CA,1920,480,R,64,36,Weekly,235.3,2/6/2018,2/16/2018,FALSE,0,10
1753,2018-02-12T10:24:00Z,CA,2922,1461,R,10,36,BiMonthly,300,2/12/2018,2/20/2018,FALSE,0,8
1089,2018-03-06T10:43:24Z,TX,4400,4400,R,72,25,Monthly,643.69,3/6/2018,4/2/2018,FALSE,0,27
1754,2018-02-12T10:22:00Z,TX,5416,2708,R,24,24,BiWeekly,513.2,2/12/2018,2/23/2018,FALSE,0,11
595,2018-03-23T19:58:03Z,CA,1500,1500,R,12,6,Monthly,117.65,3/29/2018,4/27/2018,TRUE,1,29
483,2018-03-27T16:56:50Z,CA,4.00E+03,2.00E+03,R,12,12,BiMonthly,235.3,3/27/2018,4/13/2018,FALSE,0,17
1643,2018-02-13T20:00:00Z,CA,3600,900,R,36,15,Weekly,300,2/14/2018,2/23/2018,FALSE,0,9
618,2018-03-23T12:52:26Z,CA,2500,2500,R,12,30,Monthly,235.3,3/23/2018,4/16/2018,FALSE,0,24
445,2018-03-28T13:39:22Z,CA,3500,3500,R,8,15,Monthly,300,3/28/2018,4/27/2018,FALSE,0,30
425,2018-03-29T10:17:59Z,TX,5.00E+03,2500,R,60,30,Monthly,640.95,3/29/2018,4/5/2018,FALSE,0,7
762,2018-03-19T12:42:08Z,CA,2720,680,R,73,36,Weekly,117.65,3/19/2018,3/29/2018,FALSE,0,10
846,2018-03-15T14:00:49Z,CA,1.00E+04,5.00E+03,R,12,12,BiWeekly,235.3,3/15/2018,3/23/2018,TRUE,1,8
1070,2018-03-07T00:01:00Z,CA,2500,2500,R,12,6,Monthly,117.65,3/7/2018,4/3/2018,FALSE,0,27
308,2018-04-02T14:13:04Z,CA,4500,4500,R,36,6,Monthly,117.65,4/2/2018,4/30/2018,FALSE,0,28
1825,2018-02-08T11:06:00Z,CA,2500,2500,R,36,6,Monthly,117.65,2/8/2018,3/2/2018,FALSE,0,22
342,2018-04-01T18:55:09Z,CA,6372,3186,R,12,6,BiMonthly,235.3,4/2/2018,4/16/2018,FALSE,0,14
503,2018-03-27T10:29:36Z,TX,3.00E+03,1500,R,12,18,BiMonthly,642.87,3/27/2018,4/17/2018,TRUE,1,21
1893,2018-02-05T11:20:00Z,CA,3117,3117,R,60,36,Monthly,300,2/5/2018,2/28/2018,FALSE,0,23
389,2018-03-30T11:14:28Z,TX,5.00E+03,5.00E+03,R,24,48,Monthly,644.24,3/30/2018,4/30/2018,FALSE,0,31
701,2018-03-20T18:27:13Z,CA,1.00E+03,500,R,12,6,BiWeekly,117.65,3/21/2018,4/6/2018,TRUE,1,16
1491,2018-02-20T12:45:55Z,TX,5500,5500,O,171,36,Monthly,641.09,2/20/2018,2/28/2018,TRUE,1,8
1581,2018-02-15T12:19:41Z,TX,3450,3450,O,74,30,Monthly,642.05,2/15/2018,3/2/2018,FALSE,0,15
717,2018-03-20T12:27:33Z,CA,3624,1812,R,60,60,Monthly,117.65,3/20/2018,4/2/2018,FALSE,0,13
411,2018-03-29T13:29:59Z,CA,2553,2553,O,480,36,Monthly,300,3/29/2018,4/9/2018,TRUE,1,11
310,2018-04-02T13:55:59Z,CA,2500,2500,R,36,6,Monthly,117.65,4/2/2018,4/11/2018,FALSE,0,9
475,2018-03-27T18:47:30Z,CA,3.00E+03,1500,R,12,6,BiWeekly,117.65,3/27/2018,4/13/2018,FALSE,0,17
237,2018-04-03T20:33:23Z,CA,664,664,R,2,15,Monthly,205.89,4/4/2018,4/19/2018,FALSE,0,15
1478,2018-02-20T15:38:50Z,TX,5500,5500,O,173,36,Monthly,641.09,2/20/2018,2/28/2018,TRUE,1,8
1470,2018-02-20T16:52:22Z,CA,3260,815,O,72,36,Weekly,300,2/20/2018,3/2/2018,FALSE,0,10
1715,2018-02-12T16:34:00Z,TX,2500,2500,R,12,12,Monthly,385.39,2/12/2018,3/1/2018,FALSE,0,17
1672,2018-02-13T13:43:00Z,CA,1.20E+04,6.00E+03,R,60,48,BiWeekly,117.65,2/13/2018,3/2/2018,FALSE,0,17
604,2018-03-23T16:19:00Z,CA,2.00E+03,2.00E+03,R,72,6,Monthly,117.65,3/23/2018,4/23/2018,FALSE,0,31
1897,2018-02-05T10:58:00Z,CA,1.00E+03,1.00E+03,R,36,6,Monthly,117.65,2/5/2018,2/23/2018,FALSE,0,18
1868,2018-02-05T16:02:00Z,CA,3578,1789,R,86,36,BiWeekly,300,2/5/2018,2/15/2018,FALSE,0,10
30,2018-04-09T14:37:37Z,CA,4500,4500,R,36,27,Monthly,117.65,4/9/2018,5/10/2018,FALSE,0,31
217,2018-04-04T14:40:20Z,CA,922,461,R,324,36,BiWeekly,294.12,4/4/2018,4/18/2018,FALSE,0,14
1782,2018-02-09T16:51:00Z,CA,1057,1057,R,26,36,Monthly,300,2/9/2018,3/2/2018,FALSE,0,21
1022,2018-03-08T17:43:15Z,CA,1.00E+03,1.00E+03,R,24,6,Monthly,117.65,3/12/2018,4/3/2018,TRUE,1,22
1627,2018-02-14T14:01:00Z,TX,1.00E+04,5.00E+03,R,36,60,BiWeekly,256.49,2/14/2018,2/23/2018,FALSE,0,9
1760,2018-02-12T09:33:00Z,CA,1170,1170,R,6,36,Monthly,300,2/12/2018,3/2/2018,FALSE,0,18
473,2018-03-27T19:29:35Z,CA,6500,3250,R,24,30,BiWeekly,235.3,3/27/2018,4/12/2018,FALSE,0,16
1931,2018-02-02T15:58:00Z,CA,2490,1245,R,126,30,BiMonthly,300,2/2/2018,2/15/2018,FALSE,0,13
628,2018-03-23T10:08:54Z,TX,6500,3250,R,60,6,BiWeekly,641.5,3/23/2018,4/3/2018,FALSE,0,11
936,2018-03-12T19:26:24Z,CA,7.00E+03,3500,R,72,6,BiWeekly,117.65,3/12/2018,3/23/2018,FALSE,0,11
1035,2018-03-08T13:58:32Z,TX,5.00E+03,2500,R,84,7,BiWeekly,256.82,3/8/2018,3/23/2018,TRUE,1,15
1099,2018-03-05T18:11:44Z,CA,1434,717,R,12,36,BiMonthly,300,3/5/2018,3/16/2018,FALSE,0,11
1474,2018-02-20T16:23:08Z,TX,5500,5500,O,185,36,Monthly,641.09,2/20/2018,2/28/2018,TRUE,1,8
1026,2018-03-08T15:56:51Z,CA,2600,1300,R,24,36,BiWeekly,300,3/8/2018,3/16/2018,FALSE,0,8
38,2018-04-09T12:48:48Z,TX,4.00E+03,2.00E+03,R,12,6,BiWeekly,642.46,4/9/2018,4/27/2018,FALSE,0,18
1418,2018-02-22T13:28:40Z,CA,4928,1232,R,41,36,Weekly,300,2/22/2018,3/2/2018,FALSE,0,8
786,2018-03-18T16:27:31Z,TX,6.00E+03,3.00E+03,R,120,36,BiWeekly,514.08,3/18/2018,4/6/2018,TRUE,1,19
629,2018-03-23T10:01:30Z,CA,5300,5300,O,159,36,Monthly,300,3/23/2018,4/2/2018,FALSE,0,10
1168,2018-03-03T09:32:20Z,CA,7.00E+03,3500,R,0,6,BiWeekly,117.65,3/3/2018,3/23/2018,FALSE,0,20
1014,2018-03-09T03:16:17Z,CA,5.00E+03,5.00E+03,R,12,6,Monthly,117.65,3/9/2018,3/30/2018,TRUE,1,21
461,2018-03-28T11:27:26Z,TX,5.00E+03,5.00E+03,R,108,6,Monthly,386.54,3/28/2018,4/28/2018,FALSE,0,31
1560,2018-02-15T16:12:36Z,CA,2400,1200,R,14,36,BiMonthly,300,2/15/2018,2/28/2018,FALSE,0,13
961,2018-03-12T03:50:18Z,CA,1500,1500,R,48,6,Monthly,117.65,3/13/2018,4/3/2018,FALSE,0,21
1914,2018-02-04T10:33:00Z,CA,1300,1300,R,38,12,Monthly,300,2/4/2018,2/28/2018,FALSE,0,24
1260,2018-02-28T09:15:32Z,TX,1.30E+04,6500,R,60,12,BiWeekly,641.23,2/28/2018,3/9/2018,FALSE,0,9
1785,2018-02-09T14:34:00Z,CA,4600,2300,R,109,30,BiWeekly,300,2/9/2018,2/23/2018,TRUE,1,14
658,2018-03-22T13:17:51Z,CA,3500,3500,O,48,12,Monthly,300,3/22/2018,4/2/2018,TRUE,1,11
1802,2018-02-08T17:12:00Z,CA,1153,1153,R,37,30,Monthly,300,2/8/2018,3/2/2018,FALSE,0,22
619,2018-03-23T12:49:22Z,CA,2546,1273,R,264,6,BiWeekly,300,3/27/2018,4/13/2018,FALSE,0,17
792,2018-03-18T12:04:42Z,CA,1500,1500,R,12,6,Monthly,117.65,3/18/2018,4/3/2018,FALSE,0,16
828,2018-03-16T12:06:59Z,CA,5.00E+03,5.00E+03,R,36,36,Monthly,117.65,3/16/2018,3/30/2018,FALSE,0,14
883,2018-03-14T13:18:53Z,CA,1412,353,R,38,36,Weekly,300,3/14/2018,3/22/2018,FALSE,0,8
1771,2018-02-10T20:34:00Z,TX,1.84E+05,1.84E+05,O,115,36,Monthly,642.46,2/11/2018,2/28/2018,TRUE,1,17
1932,2018-02-02T13:03:00Z,CA,5.00E+03,2500,R,12,36,BiWeekly,300,2/2/2018,2/16/2018,FALSE,0,14
451,2018-03-28T12:46:43Z,CA,5.00E+03,2500,R,12,9,BiWeekly,235.3,3/28/2018,4/6/2018,FALSE,0,9
1563,2018-02-15T16:01:26Z,CA,5800,1450,R,63,36,Weekly,300,2/15/2018,2/23/2018,FALSE,0,8
235,2018-04-04T08:12:23Z,TX,5400,5400,R,36,6,Monthly,643.69,4/4/2018,5/1/2018,TRUE,1,27
1414,2018-02-22T13:53:33Z,CA,2065,2065,R,109,36,Monthly,300,2/22/2018,3/21/2018,FALSE,0,27
110,2018-04-07T08:21:11Z,TX,5.00E+03,5.00E+03,R,24,6,Monthly,644.1,4/12/2018,5/7/2018,FALSE,0,25
915,2018-03-13T15:50:40Z,CA,2902,1451,R,153,36,BiWeekly,300,3/13/2018,3/23/2018,FALSE,0,10
1212,2018-03-01T14:15:53Z,TX,9.00E+03,4500,R,63,63,BiWeekly,642.05,3/1/2018,3/16/2018,FALSE,0,15
1247,2018-02-28T13:11:34Z,CA,1794,897,R,62,36,BiWeekly,300,2/28/2018,3/16/2018,TRUE,1,16
336,2018-04-02T10:17:40Z,TX,6500,6500,R,120,30,Monthly,641.36,4/3/2018,4/12/2018,TRUE,1,9
1512,2018-02-19T15:33:44Z,CA,1.40E+04,3500,R,60,6,Weekly,117.65,2/19/2018,3/2/2018,FALSE,0,11
1296,2018-02-27T11:44:50Z,TX,1.30E+04,6500,R,24,30,BiWeekly,641.36,2/27/2018,3/9/2018,FALSE,0,10
1880,2018-02-05T14:02:00Z,CA,2022,1011,O,426,36,BiWeekly,300,2/5/2018,2/23/2018,FALSE,0,18
575,2018-03-25T09:37:15Z,TX,2120,1060,R,98,15,BiWeekly,642.6,3/25/2018,4/13/2018,FALSE,0,19
1686,2018-02-13T10:42:00Z,CA,1500,1500,R,84,6,Monthly,117.65,2/13/2018,3/5/2018,FALSE,0,20
344,2018-04-01T17:09:19Z,CA,2766,1383,R,50,36,BiWeekly,300,4/1/2018,4/20/2018,FALSE,0,19
83,2018-04-08T08:54:54Z,TX,3500,1750,R,12,12,BiWeekly,385.56,4/8/2018,4/27/2018,FALSE,0,19
1438,2018-02-21T18:09:54Z,CA,2250,2250,R,12,12,Monthly,235.3,2/21/2018,3/23/2018,TRUE,1,30
675,2018-03-21T18:51:30Z,CA,4.00E+03,4.00E+03,R,37,36,Monthly,300,3/21/2018,4/20/2018,TRUE,1,30
1689,2018-02-13T10:13:00Z,CA,6.00E+03,3.00E+03,R,24,30,BiMonthly,117.65,2/13/2018,2/23/2018,FALSE,0,10
755,2018-03-19T14:21:22Z,TX,6500,3250,R,12,24,BiWeekly,642.05,3/19/2018,4/3/2018,TRUE,1,15
1237,2018-02-28T16:21:17Z,CA,6.00E+03,3.00E+03,R,24,50,BiWeekly,235.3,2/28/2018,3/9/2018,FALSE,0,9
1704,2018-02-12T17:51:00Z,TX,3625,3625,R,60,60,Monthly,642.73,2/14/2018,3/6/2018,FALSE,0,20
1125,2018-03-05T12:14:11Z,CA,6.00E+03,3.00E+03,R,60,30,BiWeekly,235.3,3/5/2018,3/16/2018,FALSE,0,11
1989,2018-01-31T16:16:00Z,CA,3200,1600,R,88,36,BiWeekly,300,1/31/2018,2/9/2018,FALSE,0,9
1691,2018-02-13T08:38:00Z,TX,9.00E+03,4500,R,13,31,BiWeekly,642.32,2/13/2018,3/2/2018,TRUE,1,17
1412,2018-02-22T14:01:51Z,CA,5.00E+03,2500,O,12,6,BiWeekly,117.65,2/22/2018,3/9/2018,TRUE,1,15
524,2018-03-26T14:59:22Z,TX,5.00E+03,2500,R,12,12,BiWeekly,385.39,3/26/2018,4/12/2018,FALSE,0,17
539,2018-03-26T12:50:48Z,TX,1500,750,R,36,6,BiWeekly,385.47,3/26/2018,4/13/2018,FALSE,0,18
1798,2018-02-08T19:26:00Z,CA,4.00E+03,4.00E+03,R,36,36,Monthly,235.3,2/9/2018,3/6/2018,TRUE,1,25
1745,2018-02-12T11:22:00Z,TX,1500,1500,O,12,6,Monthly,641.91,2/12/2018,2/26/2018,FALSE,0,14
1550,2018-02-15T18:16:52Z,TX,2.00E+03,2.00E+03,R,36,6,Monthly,641.91,2/15/2018,3/1/2018,FALSE,0,14
